N,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,Код:,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
1045,Худ 1 өрөө байр 35m2,"110 сая ₮
үнэ тохирно",3/14/2024,21:37,8123755,,1 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 16",,https://www.unegui.mn/adv/8123755_1-oroo-bair-zarna/,Паркет,1 тагттай,2022,Байхгүй,Вакум,12,Бүргэд,35.0 м²,11,Лизинггүй,2,Ашиглалтад орсон,5,12,,Маршал,,,,,,Хан-Уул,Хороо 16,16,110,35,3.142857143
1043,Vega city хотхонд 104мкв 4 өрөө,753.84 сая ₮,3/14/2024,21:35,8123771,,4 өрөө,"УБ — Хан-Уул, Хурд","
🔴 ХУД, 𝟏𝟓-р хороо, ‘’𝐕𝐄𝐆𝐀 𝐂𝐈𝐓𝐘’’хотхонд 104,7 мкв 4 өрөө орон сууц худалдана.

ҮНЭ: м.кв 7,200,000 / Нийт 753,840,000

▪️6 давхарт
▪️𝟐 ариун цэврийн өрөө
▪️Мастер унтлагийн өрөө
▪️зүүн, баруун хойшоо харсан цонхтой
*Гал тогооны тавилга үлдэнэ",https://www.unegui.mn/adv/8123771_vega-city-khotkhond-104mkv-4-oroo-khudaldana/,Паркет,1 тагттай,2023,Байхгүй,Вакум,18,Төмөр,104.0 м²,6,Лизинггүй,4,Ашиглалтад орсон,5,13,,Цэнгэлдэх,,,,,,Хан-Уул,Хурд,,753.84,104,7.248461538
1041,11-р хороололд хуучны 9 давхарын 3 өрөө,"225 сая ₮
үнэ тохирно",3/14/2024,21:31,8116728,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 11","
Бүх цонхыг герман стандартын цонхоор сольсон
- Hellodoors орос хаалгатай
- Бараг бүх тавилгууд үлдэнэ
- 9/8 давхарт
- Зүүн болон баруун харсан цонхуудтай
- СӨХ сайн, цэвэрхэн
- Шал болон тавилгуудыг Герман стандартын Egger хавтангаар хийлгэсэн
- Сан болон цахилгаанаа бүрэн шинэчилсэн",https://www.unegui.mn/adv/8116728_11-r-khoroolold-khuuchny-9-davkharyn-3-oroo/,Паркет,1 тагттай,1995,Байхгүй,Вакум,9,Бүргэд,70.0 м²,8,Лизинггүй,4,Ашиглалтад орсон,5,14,,Зайсан,,,,,,Хан-Уул,Хороо 11,11,225,70,3.214285714
1042,Encanto2 4өрөө 129m2,774 сая ₮,3/14/2024,21:31,8036573,,4 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26",,https://www.unegui.mn/adv/8036573_encanto2-3oroo/,Паркет,2 тагттай,2024,Байгаа,Вакум,16,Бүргэд,129.0 м²,10,Лизинггүй,4,Ашиглалтад орсон,5,15,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,774,129,6
1040,Bella vista 2өрөө,750 сая ₮,3/14/2024,21:26,7945743,,2 өрөө,"УБ — Хан-Уул, Bella Vista","
Зайсан, #𝐁𝐄𝐋𝐋𝐀 #𝐕𝐈𝐒𝐓𝐀 тансаг зэрэглэлийн хотхонд #үйлчилгээгээр болон #2өрөө орон сууцаар ашиглах боломжтой үл хөдлөх худалдана.

нийт ҮНЭ: 750сая

Үйлчилгээ, оффис болон орон сууцны зориулалтаар ашиглах боломжтой.

- 𝐌𝐂𝐒 𝐠𝐫𝐨𝐮𝐩
- 2017 онд бүтээн байгуулсан төсөл
- 99.94мкв
- давхарт давхартаа 2 айлтай
- 2 өрөөтэй /3өрөө болгох боломжтой/
- хувцасны өрөөтэй
- 2 ариун цэврийн өрөөтэй
- хойш харсан цонхтой
- тагтгүй

- Хотхон дотроо бассейн, фитнесстэй, оршин суугчдын тав тухыг хангасан 24 цагийн харуул хамгаалалтын үйлчилгээтэй.",https://www.unegui.mn/adv/7945743_bella-vista-2oroo/,Паркет,1 тагттай,2016,Байхгүй,Вакум,1,Бүргэд,99.94 м²,1,Лизинггүй,4,Ашиглалтад орсон,5,16,,,,,,,,Хан-Уул,Bella Vista,,750,99.94,7.504502702
1039,Худ 2-р хороо угсармал 5 давхарт 70мкв 3 өрөө байр,"190 сая ₮
үнэ тохирно",3/14/2024,21:23,8123745,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 2","
Худ 2-р хороо угсармал 5 давхарт 70мкв 3 өрөө байр зарна.

😍 ХУД 2-р хороо 19-ийн үйлчилгээний төвийн зүүн талд угсармал 5/5 давхарт
гал тогоо тусдаа 3 өрөө байр зарна.
😍 52, 75, 118-р сургууль,67, 53, 56-р цэцэрлэгт маш ойр.
😍 Байрны гадна фасад, шинэ дээвэр, байрны ойр оршимын зам талбай гм томоохон засвар үйлчилгээ 2021 онд улсаас төсөв гаргаж хийсэн.
😍 Бүргэд хаалга,Вакум цонх, паркет шалтай.
😍 Баруун зүүн харсан цонхтой, өдөржин нар тусдаг.
😍 Ойр орчим маш гоё мод зүлэг ихтэй.
😍 Хүүхдийн тоглоомийн талбай сайтай, Байрны машинууд л орно.
😍 Балконы вакум хаалттай.
😍 Бусад мэдээлэлийг утсаар лавлана уу.
🙋 үнэ 190-с.
😍 Гэрчилгээ бэлэн. Жижиг машин оролцуулах боломжтой.",https://www.unegui.mn/adv/8123745_khud-2-r-khoroo-ugsarmal-5-davkhart-70mkv-3-oroo-bair-zarna/,Паркет,1 тагттай,1989,Байхгүй,Вакум,5,Бүргэд,70.0 м²,5,Лизинггүй,4,Ашиглалтад орсон,5,17,,19-р хороолол,,,,,,Хан-Уул,Хороо 2,2,190,70,2.714285714
1037,"Бзд, 26 мандала хотхонд 83.09 м.кв 3 өрөө",5.2 сая ₮,3/14/2024,21:22,8090462,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
🔴 БЗД, 26-р хороо, ҮЦХ-ийн чанд арп Мандала таун хотхонд 3 өрөө орон сууц худалдана.
• 83.09 м.кв
• 15/9 давхарт
• 2 ариун цэврийн өрөө
• Баруун-3 цонх, зүүн-1 цонх
• 1 тагттай
• Гэрчилгээ бэлэн
Үнэ: м.кв нь 5,2 сая | нийт 432,068,000 төг
Бэлэн болон банкны зээлээр авах боломжтой",https://www.unegui.mn/adv/8090462_bzd-26-mandala-khotkhond-83-09-m-kv-3-oroo/,Паркет,1 тагттай,2018,Байхгүй,Вакум,15,Төмөр,83.0 м²,9,Лизинггүй,4,Ашиглалтад орсон,5,18,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,5.2,83,0.062650602
1038,Зайсанд 4 өрөө тавилгатай байр,"603 сая ₮
үнэ тохирно",3/14/2024,21:22,8123733,,4 өрөө,"УБ — Хан-Уул, Зайсан","
Цэвэр агаар, дулаан байр",https://www.unegui.mn/adv/8123733_super-zasvartai-tavilgatai-bair-zarna/,Паркет,2 тагттай,2016,Байгаа,Вакум,8,Төмөр вакум,183.0 м²,6,Банкны лизингтэй,8,Ашиглалтад орсон,5,19,,Зайсан,,,,,,Хан-Уул,Зайсан,,603,183,3.295081967
1036,"Худ, vega city хотхонд 104,7 м.кв 4 өрөө",7.2 сая ₮,3/14/2024,21:21,8119600,,4 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
ХУД, 𝟏𝟓-р хороо, ‘’𝐕𝐄𝐆𝐀 𝐂𝐈𝐓𝐘’’хотхонд 104,7 мкв 4 өрөө орон сууц худалдана.

ҮНЭ: м.кв 7,200,000 / Нийт 753,840,000

▪️6 давхарт
▪️𝟐 ариун цэврийн өрөө
• 1 угаалгын машины өрөө
▪️Мастер унтлагийн өрөө
▪️зүүн, баруун хойшоо харсан цонхтой
Гэрчилгээ гарсан
Гал тогооны тавилга үлдэнэ",https://www.unegui.mn/adv/8119600_khud-vega-city-khotkhond-104-7-m-kv-4-oroo/,Паркет,1 тагттай,2023,Байхгүй,Вакум,15,Төмөр,104.0 м²,6,Лизинггүй,5,Ашиглалтад орсон,5,20,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,7.2,104,0.069230769
1035,Нарт хотхонд 2 өрөө 59м2 байр,165 сая ₮,3/14/2024,21:17,7977504,,2 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 14","
Нарт хотхонд 59 мкв 2 өрөө
✅ 5/10 давхар
✅ урагшаа, зүүн харууцтай
Үнэ: 172 сая",https://www.unegui.mn/adv/7977504_nart-khotkhond-2-oroo-khudaldana/,Паркет,1 тагттай,2017,Байхгүй,Вакум,10,Төмөр,59.0 м²,5,Лизинггүй,2,Ашиглалтад орсон,5,21,,Өгөөмөр,,,,,,Баянзүрх,Хороо 14,14,165,59,2.796610169
1033,River villa хотхонд 3 өрөө байр,255 сая ₮,3/14/2024,21:15,8123465,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
72 мкв 3 өрөө байр зарна
цэвэрхэн
хойшоо харсан 2 цонхтой",https://www.unegui.mn/adv/8123465_river-villa-khotkhond-3-oroo-bair-zarna/,Паркет,Тагтгүй,2022,Байхгүй,Вакум,16,Бүргэд,72.0 м²,3,Лизинггүй,2,Ашиглалтад орсон,5,22,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,255,72,3.541666667
1034,Бумбагранд хотхонд 208мкв байр 4 өрөө,"2.35 сая ₮
үнэ тохирно",3/14/2024,21:15,8123720,,4 өрөө,"УБ — Хан-Уул, Зайсан","
🚩Зайсангийн Оргил худалдааны төвийн баруун урд талд, Грийн хаус хотхоны залгаа #Бумба Гранд хотхонд 5 өрөө байр худалдана.

Үнэ буулаа🔥🔥
нийт 490 сая болсон.
✅208,4 мкв / 5 өрөө
✅3 ариун цэврийн өрөө
✅3 тагттай
🌟Баруун, урагшаа, зүүн харууцтай
Давхартаа 1 айлтай. оффис үйлчилгээний чиглэлээр ашиглах боломжтой.
Бартер сонсоно",https://www.unegui.mn/adv/8123720_tsoon-ailtai-bumbagrand-khotkhond-208mkv-bair-khiamd-khudaldana/,Паркет,3+ тагттай,2012,Байгаа,Вакум,4,Бүргэд,208.4 м²,2,Банкны лизингтэй,7,Ашиглалтад орсон,5,23,,Зайсан,,,,,,Хан-Уул,Зайсан,,2.35,208.4,0.011276392
1032,СХД 19р Хороо 21 Хороололын Автобусны Буудлын Баруун талд 1 өрөө,"75 сая ₮
үнэ тохирно",3/14/2024,21:12,8123660,,1 өрөө,"УБ — Сонгинохайрхан, 21-р хороолол","
СХД 19р Хороо 21 Хороололын Автобусны Буудлын Баруун талд цэцэрлэг Сургууль Эмнэлэг Бүх Үйлчилгээндээ Ойрхон
-Гэрчилгээ Бэлэн",https://www.unegui.mn/adv/8123660_une-tokhirno/,Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,31.1 м²,11,Лизинггүй,1,Ашиглалтад орсон,5,24,,21-р хороолол,,,,,,Сонгинохайрхан,21-р хороолол,,75,31.1,2.411575563
1031,Altai hothon gal togoo tusdaa 3 uruu 85.9м2 bair,"230 сая ₮
үнэ тохирно",3/14/2024,21:11,8000903,,3 өрөө,"УБ — Баянгол, Алтай хотхон","
Altai hothond gal togoo tusdaa 2 noiltoi tabilgatai 3 uruu bairna zarna buh haalga zig zag tabtantai",https://www.unegui.mn/adv/8000903_altai-hothon-gal-togoo-tusdaa-3-uruu-bair/,Паркет,1 тагттай,2015,Байхгүй,Вакум,10,Бүргэд,85.9 м²,4,Лизинггүй,4,Ашиглалтад орсон,5,25,,Алтай хотхон,,,,,,Баянгол,Алтай хотхон,,230,85.9,2.677532014
1030,Цэнгэлдэх хотхон 117м.кв 4 өрөө орон сууц,765.9 сая ₮,3/14/2024,21:10,8123718,,4 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
ХУД 15-р хороонд байршилтай Цэнгэлдэх хотхоны 1-р ээлжинд 117.83 м.кв 4 өрөө байр худалдана.

23/4 давхарт | 117.83 м.кв | 4 өрөө

Урагшаа болон хойшоо харсан цонхтой
Мастер унтлагын өрөө
Нийт 3ш унтлагын өрөө
2ш угаалгын өрөө
Laundry хэсэгтэй
Хүүхдийн тоглоомын талбайд машин нэвтрэхгүй
Наадам центр гэх мэт үйлчилгээний газруудын яг хажууд байршилтай


м.кв үнэ 6.5 сая
нийт үнэ 765.9 сая


Гэрчилгээ бэлэн бөгөөд энэ байршилд ийм зохион байгуулалттай 4 өрөө байрны нийлүүлэлт ховор учир та яараарай.",https://www.unegui.mn/adv/8123718_tsengeldekh-khotkhon-117m-kv-4-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2020,Байхгүй,Вакум,23,Төмөр,117.0 м²,5,Лизинггүй,5,Ашиглалтад орсон,5,26,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,765.9,117,6.546153846
1029,"Хан-уул дүүрэг, 52р сургуулийн хойно 54,6мкв 2 өрөө орон сууц","228 сая ₮
247 сая ₮",3/14/2024,21:03,8075884,,2 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 1","
ХУД, 1р хороо, 34р байранд 54.6 мкв 2 өрөө орон сууц худалдана

БАЙРШИЛ : ХУД-н 1-р хороонд байрлах 34р байранд 2 өрөө орон сууцыг худалдахаар харилцагч танд санал болгож байна.
Талбайн хэмжээ: 54.6 м.кв
Давхар : 2 давхарт
Унтлагын өрөө : 1
Ариун цэврийн өрөө : 1
Цонхны харагдац : зүүн болон хойшоо харууцтай

БАРИЛГЫН ХИЙЦ, ХОТХОНЫ ДАВУУ ТАЛ :
2014 онд ашиглалтад орсон
1 давхартаа хүнсний дэлгүүртнй
Газар хөдлөлтийн 8 баллд тэсвэртэй",https://www.unegui.mn/adv/8075884_khan-uul-duureg-52r-surguuliin-khoino-54-6mkv-2-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Төмөр,54.6 м²,2,Лизинггүй,3,Ашиглалтад орсон,5,27,,Корпорейт,,,,,,Хан-Уул,Хороо 1,1,228,54.6,4.175824176
1028,Алтжин бөмбөгөрийн урд 1 өрөө байр 30м2,120 сая ₮,3/14/2024,20:59,8123686,,1 өрөө,"УБ — Чингэлтэй, 50 мянгат","
Бүх юманд ойр Алтжин бөмбөгөрийн урд 3 давхрын 1 өрөө цэвэрхэн байр зарна.",https://www.unegui.mn/adv/8123686_altzhin-bombogoriin-urd-1-oroo-bair-30m2/,Паркет,1 тагттай,2002,Байхгүй,Вакум,12,Бүргэд,30.0 м²,3,Лизинггүй,1,Ашиглалтад орсон,5,28,,,,,,,,Чингэлтэй,50 мянгат,,120,30,4
1026,11-р хороололд гал тогоо тусдаа 2 өрөө,"158 сая ₮
үнэ тохирно",3/14/2024,20:56,8123685,,2 өрөө,УБ — Сүхбаатар,"
11-р хороололд хуучны гал тогоо тусдаа 2 өрөө худалдана.

6/5 давхарт
Зүүн харсан 3 цонхтой
1 тагттай /вакум хаалт хийсэн/
Гадна пасад хийж дулаалсан.
Засвар хийх шаардлагагүй цэвэрхэн.
Хуучнаар 30мкв одоогийнхоор 54 мкв 2 өрөө.
Бэлэн мөнгөнд 158 сая-с .",https://www.unegui.mn/adv/8123685_11-r-khoroolold-gal-togoo-tusdaa-2-oroo-khudaldana/,Паркет,1 тагттай,1989,Байхгүй,Вакум,6,Бүргэд,30.0 м²,5,Банкны лизингтэй,3,Ашиглалтад орсон,5,29,,,,,,,,Сүхбаатар,,,158,30,5.266666667
